plant_id,material_id,week_start,forecast_demand,lower_bound,upper_bound,actual_demand,is_future
PLT-LA1,MAT-038,2025-06-23,24.06,23.65,24.48,,True
PLT-LA1,MAT-038,2025-06-30,23.65,23.22,24.08,,True
PLT-LA1,MAT-039,2024-12-30,8.91,8.83,8.99,8.97,False
PLT-LA1,MAT-039,2025-01-06,14.92,14.84,15.0,14.94,False
PLT-LA1,MAT-039,2025-01-13,14.71,14.63,14.79,14.72,False
PLT-LA1,MAT-039,2025-01-20,14.88,14.8,14.96,14.91,False
PLT-LA1,MAT-039,2025-01-27,14.46,14.38,14.54,14.42,False
PLT-LA1,MAT-039,2025-02-03,15.82,15.74,15.9,15.84,False
PLT-LA1,MAT-039,2025-02-10,15.43,15.35,15.51,15.42,False
PLT-LA1,MAT-039,2025-02-17,15.59,15.51,15.67,15.59,False
PLT-LA1,MAT-039,2025-02-24,15.36,15.28,15.44,15.37,False
PLT-LA1,MAT-039,2025-03-03,15.62,15.54,15.7,15.6,False
PLT-LA1,MAT-039,2025-03-10,15.92,15.84,16.0,15.92,False
PLT-LA1,MAT-039,2025-03-17,15.74,15.66,15.82,16.3,False
PLT-LA1,MAT-039,2025-03-24,15.9,15.82,15.98,15.83,False
PLT-LA1,MAT-039,2025-03-31,16.01,15.93,16.09,16.96,False
PLT-LA1,MAT-039,2025-04-07,15.73,15.65,15.81,,True
PLT-LA1,MAT-039,2025-04-14,16.04,15.93,16.15,,True
PLT-LA1,MAT-039,2025-04-21,15.76,15.62,15.89,,True
PLT-LA1,MAT-039,2025-04-28,16.04,15.88,16.2,,True
PLT-LA1,MAT-039,2025-05-05,15.77,15.59,15.94,,True
PLT-LA1,MAT-039,2025-05-12,16.04,15.84,16.24,,True
PLT-LA1,MAT-039,2025-05-19,15.75,15.54,15.96,,True
PLT-LA1,MAT-039,2025-05-26,16.04,15.82,16.27,,True
PLT-LA1,MAT-039,2025-06-02,15.77,15.53,16.01,,True
PLT-LA1,MAT-039,2025-06-09,16.04,15.79,16.29,,True
PLT-LA1,MAT-039,2025-06-16,15.75,15.48,16.02,,True
PLT-LA1,MAT-039,2025-06-23,16.04,15.77,16.32,,True
PLT-LA1,MAT-039,2025-06-30,15.77,15.48,16.05,,True
PLT-LA1,MAT-040,2024-12-30,2227.61,2207.62,2247.64,2243.65,False
PLT-LA1,MAT-040,2025-01-06,3728.98,3708.95,3749.02,3734.75,False
PLT-LA1,MAT-040,2025-01-13,3678.35,3658.32,3698.28,3680.05,False
PLT-LA1,MAT-040,2025-01-20,3720.32,3700.35,3740.36,3726.4,False
PLT-LA1,MAT-040,2025-01-27,3615.68,3595.64,3635.65,3605.65,False
PLT-LA1,MAT-040,2025-02-03,3955.43,3935.45,3975.41,3961.15,False
PLT-LA1,MAT-040,2025-02-10,3857.69,3837.76,3877.72,3854.6,False
PLT-LA1,MAT-040,2025-02-17,3897.75,3877.72,3917.78,3897.45,False
PLT-LA1,MAT-040,2025-02-24,3838.99,3818.95,3859.03,3842.7,False
PLT-LA1,MAT-040,2025-03-03,3905.77,3885.78,3925.75,3899.2,False
PLT-LA1,MAT-040,2025-03-10,3981.11,3961.12,4001.09,3980.3,False
PLT-LA1,MAT-040,2025-03-17,3935.8,3915.76,3955.78,4074.55,False
PLT-LA1,MAT-040,2025-03-24,3974.74,3954.76,3994.78,3957.8,False
PLT-LA1,MAT-040,2025-03-31,4001.94,3982.01,4021.97,4240.2,False
PLT-LA1,MAT-040,2025-04-07,3932.69,3912.71,3952.68,,True
PLT-LA1,MAT-040,2025-04-14,4009.92,3981.62,4038.16,,True
PLT-LA1,MAT-040,2025-04-21,3938.76,3904.16,3973.4,,True
PLT-LA1,MAT-040,2025-04-28,4010.74,3970.78,4050.81,,True
PLT-LA1,MAT-040,2025-05-05,3941.49,3896.78,3986.16,,True
PLT-LA1,MAT-040,2025-05-12,4010.14,3961.14,4059.09,,True
PLT-LA1,MAT-040,2025-05-19,3937.44,3884.57,3990.37,,True
PLT-LA1,MAT-040,2025-05-26,4010.74,3954.2,4067.33,,True
PLT-LA1,MAT-040,2025-06-02,3941.49,3881.55,4001.49,,True
PLT-LA1,MAT-040,2025-06-09,4010.14,3946.94,4073.4,,True
PLT-LA1,MAT-040,2025-06-16,3937.44,3871.2,4003.79,,True
PLT-LA1,MAT-040,2025-06-23,4010.74,3941.55,4080.03,,True
PLT-LA1,MAT-040,2025-06-30,3941.49,3869.41,4013.57,,True
PLT-LA1,MAT-047,2024-12-30,4455.21,4415.24,4495.28,4487.3,False
PLT-LA1,MAT-047,2025-01-06,7457.97,7417.9,7498.04,7469.5,False
PLT-LA1,MAT-047,2025-01-13,7356.7,7316.63,7396.56,7360.1,False
PLT-LA1,MAT-047,2025-01-20,7440.65,7400.69,7480.72,7452.8,False
PLT-LA1,MAT-047,2025-01-27,7231.35,7191.28,7271.31,7211.3,False
PLT-LA1,MAT-047,2025-02-03,7910.86,7870.9,7950.83,7922.3,False
PLT-LA1,MAT-047,2025-02-10,7715.38,7675.52,7755.45,7709.2,False
PLT-LA1,MAT-047,2025-02-17,7795.5,7755.43,7835.57,7794.9,False
PLT-LA1,MAT-047,2025-02-24,7677.98,7637.91,7718.05,7685.4,False
PLT-LA1,MAT-047,2025-03-03,7811.53,7771.57,7851.5,7798.4,False
PLT-LA1,MAT-047,2025-03-10,7962.22,7922.25,8002.18,7960.6,False
PLT-LA1,MAT-047,2025-03-17,7871.59,7831.52,7911.55,8149.1,False
PLT-LA1,MAT-047,2025-03-24,7949.48,7909.52,7989.55,7915.6,False
PLT-LA1,MAT-047,2025-03-31,8003.88,7964.02,8043.95,8480.4,False
PLT-LA1,MAT-047,2025-04-07,7865.38,7825.42,7905.35,,True
PLT-LA1,MAT-047,2025-04-14,8019.84,7963.25,8076.33,,True
PLT-LA1,MAT-047,2025-04-21,7877.52,7808.33,7946.81,,True
PLT-LA1,MAT-047,2025-04-28,8021.48,7941.55,8101.62,,True
PLT-LA1,MAT-047,2025-05-05,7882.98,7793.55,7972.31,,True
PLT-LA1,MAT-047,2025-05-12,8020.28,7922.28,8118.18,,True
PLT-LA1,MAT-047,2025-05-19,7874.88,7769.13,7980.73,,True
PLT-LA1,MAT-047,2025-05-26,8021.48,7908.4,8134.66,,True
PLT-LA1,MAT-047,2025-06-02,7882.98,7763.09,8002.98,,True
PLT-LA1,MAT-047,2025-06-09,8020.28,7893.88,8146.79,,True
PLT-LA1,MAT-047,2025-06-16,7874.88,7742.39,8007.58,,True
PLT-LA1,MAT-047,2025-06-23,8021.48,7883.1,8160.07,,True
PLT-LA1,MAT-047,2025-06-30,7882.98,7738.82,8027.15,,True
PLT-LA1,MAT-048,2024-12-30,4455.21,4415.24,4495.28,4487.3,False
PLT-LA1,MAT-048,2025-01-06,7457.97,7417.9,7498.04,7469.5,False
PLT-LA1,MAT-048,2025-01-13,7356.7,7316.63,7396.56,7360.1,False
PLT-LA1,MAT-048,2025-01-20,7440.65,7400.69,7480.72,7452.8,False
PLT-LA1,MAT-048,2025-01-27,7231.35,7191.28,7271.31,7211.3,False
PLT-LA1,MAT-048,2025-02-03,7910.86,7870.9,7950.83,7922.3,False
PLT-LA1,MAT-048,2025-02-10,7715.38,7675.52,7755.45,7709.2,False
PLT-LA1,MAT-048,2025-02-17,7795.5,7755.43,7835.57,7794.9,False
PLT-LA1,MAT-048,2025-02-24,7677.98,7637.91,7718.05,7685.4,False
PLT-LA1,MAT-048,2025-03-03,7811.53,7771.57,7851.5,7798.4,False
PLT-LA1,MAT-048,2025-03-10,7962.22,7922.25,8002.18,7960.6,False
PLT-LA1,MAT-048,2025-03-17,7871.59,7831.52,7911.55,8149.1,False
PLT-LA1,MAT-048,2025-03-24,7949.48,7909.52,7989.55,7915.6,False
PLT-LA1,MAT-048,2025-03-31,8003.88,7964.02,8043.95,8480.4,False
PLT-LA1,MAT-048,2025-04-07,7865.38,7825.42,7905.35,,True
PLT-LA1,MAT-048,2025-04-14,8019.84,7963.25,8076.33,,True
PLT-LA1,MAT-048,2025-04-21,7877.52,7808.33,7946.81,,True
PLT-LA1,MAT-048,2025-04-28,8021.48,7941.55,8101.62,,True
PLT-LA1,MAT-048,2025-05-05,7882.98,7793.55,7972.31,,True
PLT-LA1,MAT-048,2025-05-12,8020.28,7922.28,8118.18,,True
PLT-LA1,MAT-048,2025-05-19,7874.88,7769.13,7980.73,,True
PLT-LA1,MAT-048,2025-05-26,8021.48,7908.4,8134.66,,True
PLT-LA1,MAT-048,2025-06-02,7882.98,7763.09,8002.98,,True
PLT-LA1,MAT-048,2025-06-09,8020.28,7893.88,8146.79,,True
PLT-LA1,MAT-048,2025-06-16,7874.88,7742.39,8007.58,,True
PLT-LA1,MAT-048,2025-06-23,8021.48,7883.1,8160.07,,True
PLT-LA1,MAT-048,2025-06-30,7882.98,7738.82,8027.15,,True
PLT-LA1,MAT-049,2024-12-30,44.55,44.15,44.95,44.87,False
PLT-LA1,MAT-049,2025-01-06,74.58,74.18,74.98,74.69,False
PLT-LA1,MAT-049,2025-01-13,73.57,73.17,73.97,73.6,False
PLT-LA1,MAT-049,2025-01-20,74.41,74.01,74.81,74.53,False
PLT-LA1,MAT-049,2025-01-27,72.31,71.91,72.71,72.11,False
PLT-LA1,MAT-049,2025-02-03,79.11,78.71,79.51,79.22,False
PLT-LA1,MAT-049,2025-02-10,77.15,76.76,77.55,77.09,False
PLT-LA1,MAT-049,2025-02-17,77.95,77.55,78.36,77.95,False
PLT-LA1,MAT-049,2025-02-24,76.78,76.38,77.18,76.85,False
PLT-LA1,MAT-049,2025-03-03,78.12,77.72,78.52,77.98,False
PLT-LA1,MAT-049,2025-03-10,79.62,79.22,80.02,79.61,False
PLT-LA1,MAT-049,2025-03-17,78.72,78.32,79.12,81.49,False
PLT-LA1,MAT-049,2025-03-24,79.49,79.1,79.9,79.16,False
PLT-LA1,MAT-049,2025-03-31,80.04,79.64,80.44,84.8,False
PLT-LA1,MAT-049,2025-04-07,78.65,78.25,79.05,,True
PLT-LA1,MAT-049,2025-04-14,80.2,79.63,80.76,,True
PLT-LA1,MAT-049,2025-04-21,78.78,78.08,79.47,,True
PLT-LA1,MAT-049,2025-04-28,80.21,79.42,81.02,,True
PLT-LA1,MAT-049,2025-05-05,78.83,77.94,79.72,,True
PLT-LA1,MAT-049,2025-05-12,80.2,79.22,81.18,,True
PLT-LA1,MAT-049,2025-05-19,78.75,77.69,79.81,,True
PLT-LA1,MAT-049,2025-05-26,80.21,79.08,81.35,,True
PLT-LA1,MAT-049,2025-06-02,78.83,77.63,80.03,,True
PLT-LA1,MAT-049,2025-06-09,80.2,78.94,81.47,,True
PLT-LA1,MAT-049,2025-06-16,78.75,77.42,80.08,,True
PLT-LA1,MAT-049,2025-06-23,80.21,78.83,81.6,,True
PLT-LA1,MAT-049,2025-06-30,78.83,77.39,80.27,,True
PLT-LA1,MAT-050,2024-12-30,44.55,44.15,44.95,44.87,False
PLT-LA1,MAT-050,2025-01-06,74.58,74.18,74.98,74.69,False
PLT-LA1,MAT-050,2025-01-13,73.57,73.17,73.97,73.6,False
PLT-LA1,MAT-050,2025-01-20,74.41,74.01,74.81,74.53,False
PLT-LA1,MAT-050,2025-01-27,72.31,71.91,72.71,72.11,False
PLT-LA1,MAT-050,2025-02-03,79.11,78.71,79.51,79.22,False
PLT-LA1,MAT-050,2025-02-10,77.15,76.76,77.55,77.09,False
PLT-LA1,MAT-050,2025-02-17,77.95,77.55,78.36,77.95,False
PLT-LA1,MAT-050,2025-02-24,76.78,76.38,77.18,76.85,False
PLT-LA1,MAT-050,2025-03-03,78.12,77.72,78.52,77.98,False
PLT-LA1,MAT-050,2025-03-10,79.62,79.22,80.02,79.61,False
PLT-LA1,MAT-050,2025-03-17,78.72,78.32,79.12,81.49,False
PLT-LA1,MAT-050,2025-03-24,79.49,79.1,79.9,79.16,False
PLT-LA1,MAT-050,2025-03-31,80.04,79.64,80.44,84.8,False
PLT-LA1,MAT-050,2025-04-07,78.65,78.25,79.05,,True
PLT-LA1,MAT-050,2025-04-14,80.2,79.63,80.76,,True
PLT-LA1,MAT-050,2025-04-21,78.78,78.08,79.47,,True
PLT-LA1,MAT-050,2025-04-28,80.21,79.42,81.02,,True
PLT-LA1,MAT-050,2025-05-05,78.83,77.94,79.72,,True
PLT-LA1,MAT-050,2025-05-12,80.2,79.22,81.18,,True
PLT-LA1,MAT-050,2025-05-19,78.75,77.69,79.81,,True
PLT-LA1,MAT-050,2025-05-26,80.21,79.08,81.35,,True
PLT-LA1,MAT-050,2025-06-02,78.83,77.63,80.03,,True
PLT-LA1,MAT-050,2025-06-09,80.2,78.94,81.47,,True
PLT-LA1,MAT-050,2025-06-16,78.75,77.42,80.08,,True
PLT-LA1,MAT-050,2025-06-23,80.21,78.83,81.6,,True
PLT-LA1,MAT-050,2025-06-30,78.83,77.39,80.27,,True
PLT-OH1,MAT-001,2024-12-30,10446.87,10352.26,10541.48,10425.0,False
PLT-OH1,MAT-001,2025-01-06,17526.47,17431.86,17621.18,17568.6,False
PLT-OH1,MAT-001,2025-01-13,17609.24,17514.63,17703.85,17629.8,False
PLT-OH1,MAT-001,2025-01-20,17353.81,17259.31,17448.42,17275.4,False
PLT-OH1,MAT-001,2025-01-27,17639.2,17544.59,17733.81,17639.4,False
PLT-OH1,MAT-001,2025-02-03,18407.79,18313.18,18502.4,18400.1,False
PLT-OH1,MAT-001,2025-02-10,18576.36,18481.75,18670.97,18624.9,False
PLT-OH1,MAT-001,2025-02-17,18654.06,18559.45,18748.77,18683.7,False
PLT-OH1,MAT-001,2025-02-24,18134.47,18039.86,18229.08,18113.5,False
PLT-OH1,MAT-001,2025-03-03,19049.7,18955.09,19144.31,19080.0,False
PLT-OH1,MAT-001,2025-03-10,18958.7,18864.09,19053.31,18951.3,False
PLT-OH1,MAT-001,2025-03-17,18895.91,18801.3,18990.52,18857.0,False
PLT-OH1,MAT-001,2025-03-24,18808.24,18713.63,18902.85,19042.9,False
PLT-OH1,MAT-001,2025-03-31,18790.64,18696.03,18885.25,20454.7,False
PLT-OH1,MAT-001,2025-04-07,18836.95,18742.34,18931.56,,True
PLT-OH1,MAT-001,2025-04-14,18950.09,18816.3,19083.89,,True
PLT-OH1,MAT-001,2025-04-21,18937.48,18773.7,19101.37,,True
PLT-OH1,MAT-001,2025-04-28,18941.99,18752.88,19131.21,,True
PLT-OH1,MAT-001,2025-05-05,18937.48,18726.03,19149.03,,True
PLT-OH1,MAT-001,2025-05-12,18941.99,18710.38,19173.81,,True
PLT-OH1,MAT-001,2025-05-19,18937.48,18687.15,19187.81,,True
PLT-OH1,MAT-001,2025-05-26,18941.99,18674.5,19209.69,,True
PLT-OH1,MAT-001,2025-06-02,18937.48,18653.65,19221.31,,True
PLT-OH1,MAT-001,2025-06-09,18941.99,18642.86,19241.23,,True
PLT-OH1,MAT-001,2025-06-16,18937.48,18623.77,19251.29,,True
PLT-OH1,MAT-001,2025-06-23,18941.99,18614.32,19269.76,,True
PLT-OH1,MAT-001,2025-06-30,18937.48,18596.37,19278.59,,True
PLT-OH1,MAT-002,2024-12-30,10446.87,10352.26,10541.48,10425.0,False
PLT-OH1,MAT-002,2025-01-06,17526.47,17431.86,17621.18,17568.6,False
PLT-OH1,MAT-002,2025-01-13,17609.24,17514.63,17703.85,17629.8,False
PLT-OH1,MAT-002,2025-01-20,17353.81,17259.31,17448.42,17275.4,False
PLT-OH1,MAT-002,2025-01-27,17639.2,17544.59,17733.81,17639.4,False
PLT-OH1,MAT-002,2025-02-03,18407.79,18313.18,18502.4,18400.1,False
PLT-OH1,MAT-002,2025-02-10,18576.36,18481.75,18670.97,18624.9,False
PLT-OH1,MAT-002,2025-02-17,18654.06,18559.45,18748.77,18683.7,False
PLT-OH1,MAT-002,2025-02-24,18134.47,18039.86,18229.08,18113.5,False
PLT-OH1,MAT-002,2025-03-03,19049.7,18955.09,19144.31,19080.0,False
PLT-OH1,MAT-002,2025-03-10,18958.7,18864.09,19053.31,18951.3,False
PLT-OH1,MAT-002,2025-03-17,18895.91,18801.3,18990.52,18857.0,False
PLT-OH1,MAT-002,2025-03-24,18808.24,18713.63,18902.85,19042.9,False
PLT-OH1,MAT-002,2025-03-31,18790.64,18696.03,18885.25,20454.7,False
PLT-OH1,MAT-002,2025-04-07,18836.95,18742.34,18931.56,,True
PLT-OH1,MAT-002,2025-04-14,18950.09,18816.3,19083.89,,True
PLT-OH1,MAT-002,2025-04-21,18937.48,18773.7,19101.37,,True
PLT-OH1,MAT-002,2025-04-28,18941.99,18752.88,19131.21,,True
PLT-OH1,MAT-002,2025-05-05,18937.48,18726.03,19149.03,,True
PLT-OH1,MAT-002,2025-05-12,18941.99,18710.38,19173.81,,True
PLT-OH1,MAT-002,2025-05-19,18937.48,18687.15,19187.81,,True
PLT-OH1,MAT-002,2025-05-26,18941.99,18674.5,19209.69,,True
PLT-OH1,MAT-002,2025-06-02,18937.48,18653.65,19221.31,,True
PLT-OH1,MAT-002,2025-06-09,18941.99,18642.86,19241.23,,True
PLT-OH1,MAT-002,2025-06-16,18937.48,18623.77,19251.29,,True
PLT-OH1,MAT-002,2025-06-23,18941.99,18614.32,19269.76,,True
PLT-OH1,MAT-002,2025-06-30,18937.48,18596.37,19278.59,,True
PLT-OH1,MAT-003,2024-12-30,41787.48,41409.04,42165.92,41700.0,False
PLT-OH1,MAT-003,2025-01-06,70105.88,69727.44,70484.72,70274.4,False
PLT-OH1,MAT-003,2025-01-13,70436.96,70058.52,70815.4,70519.2,False
PLT-OH1,MAT-003,2025-01-20,69415.24,69037.24,69793.68,69101.6,False
PLT-OH1,MAT-003,2025-01-27,70556.8,70178.36,70935.24,70557.6,False
PLT-OH1,MAT-003,2025-02-03,73631.16,73252.72,74009.6,73600.4,False
PLT-OH1,MAT-003,2025-02-10,74305.44,73927.0,74683.88,74499.6,False
PLT-OH1,MAT-003,2025-02-17,74616.24,74237.8,74995.08,74734.8,False
PLT-OH1,MAT-003,2025-02-24,72537.88,72159.44,72916.32,72454.0,False
PLT-OH1,MAT-003,2025-03-03,76198.8,75820.36,76577.24,76320.0,False
PLT-OH1,MAT-003,2025-03-10,75834.8,75456.36,76213.24,75805.2,False
PLT-OH1,MAT-003,2025-03-17,75583.64,75205.2,75962.08,75428.0,False
PLT-OH1,MAT-003,2025-03-24,75232.96,74854.52,75611.4,76171.6,False
PLT-OH1,MAT-003,2025-03-31,75162.56,74784.12,75541.0,81818.8,False
PLT-OH1,MAT-003,2025-04-07,75347.8,74969.36,75726.24,,True
PLT-OH1,MAT-003,2025-04-14,75800.36,75265.2,76335.56,,True
PLT-OH1,MAT-003,2025-04-21,75749.92,75094.8,76405.48,,True
PLT-OH1,MAT-003,2025-04-28,75767.96,75011.52,76524.84,,True
PLT-OH1,MAT-003,2025-05-05,75749.92,74904.12,76596.12,,True
PLT-OH1,MAT-003,2025-05-12,75767.96,74841.52,76695.24,,True
PLT-OH1,MAT-003,2025-05-19,75749.92,74748.6,76751.24,,True
PLT-OH1,MAT-003,2025-05-26,75767.96,74698.0,76838.76,,True
PLT-OH1,MAT-003,2025-06-02,75749.92,74614.6,76885.24,,True
PLT-OH1,MAT-003,2025-06-09,75767.96,74571.44,76964.92,,True
PLT-OH1,MAT-003,2025-06-16,75749.92,74495.08,77005.16,,True
PLT-OH1,MAT-003,2025-06-23,75767.96,74457.28,77079.04,,True
PLT-OH1,MAT-003,2025-06-30,75749.92,74385.48,77114.36,,True
PLT-OH1,MAT-004,2024-12-30,208.94,207.05,210.83,208.5,False
PLT-OH1,MAT-004,2025-01-06,350.53,348.64,352.42,351.37,False
PLT-OH1,MAT-004,2025-01-13,352.18,350.29,354.08,352.6,False
PLT-OH1,MAT-004,2025-01-20,347.08,345.19,348.97,345.51,False
PLT-OH1,MAT-004,2025-01-27,352.78,350.89,354.68,352.79,False
PLT-OH1,MAT-004,2025-02-03,368.16,366.26,370.05,368.0,False
PLT-OH1,MAT-004,2025-02-10,371.53,369.63,373.42,372.5,False
PLT-OH1,MAT-004,2025-02-17,373.08,371.19,374.98,373.67,False
PLT-OH1,MAT-004,2025-02-24,362.69,360.8,364.58,362.27,False
PLT-OH1,MAT-004,2025-03-03,380.99,379.1,382.89,381.6,False
PLT-OH1,MAT-004,2025-03-10,379.17,377.28,381.07,379.03,False
PLT-OH1,MAT-004,2025-03-17,377.92,376.03,379.81,377.14,False
PLT-OH1,MAT-004,2025-03-24,376.16,374.27,378.06,380.86,False
PLT-OH1,MAT-004,2025-03-31,375.81,373.92,377.7,409.09,False
PLT-OH1,MAT-004,2025-04-07,376.74,374.85,378.63,,True
PLT-OH1,MAT-004,2025-04-14,379.0,376.33,381.68,,True
PLT-OH1,MAT-004,2025-04-21,378.75,375.47,382.03,,True
PLT-OH1,MAT-004,2025-04-28,378.84,375.06,382.62,,True
PLT-OH1,MAT-004,2025-05-05,378.75,374.52,382.98,,True
PLT-OH1,MAT-004,2025-05-12,378.84,374.21,383.48,,True
PLT-OH1,MAT-004,2025-05-19,378.75,373.74,383.76,,True
PLT-OH1,MAT-004,2025-05-26,378.84,373.49,384.19,,True
PLT-OH1,MAT-004,2025-06-02,378.75,373.07,384.43,,True
PLT-OH1,MAT-004,2025-06-09,378.84,372.86,384.82,,True
PLT-OH1,MAT-004,2025-06-16,378.75,372.48,385.03,,True
PLT-OH1,MAT-004,2025-06-23,378.84,372.29,385.4,,True
PLT-OH1,MAT-004,2025-06-30,378.75,371.93,385.57,,True
PLT-OH1,MAT-005,2024-12-30,62.68,62.11,63.25,62.55,False
PLT-OH1,MAT-005,2025-01-06,105.16,104.59,105.73,105.41,False
PLT-OH1,MAT-005,2025-01-13,105.66,105.09,106.22,105.78,False
PLT-OH1,MAT-005,2025-01-20,104.12,103.56,104.69,103.65,False
PLT-OH1,MAT-005,2025-01-27,105.84,105.27,106.4,105.84,False
PLT-OH1,MAT-005,2025-02-03,110.45,109.88,111.01,110.4,False
PLT-OH1,MAT-005,2025-02-10,111.46,110.89,112.03,111.75,False
PLT-OH1,MAT-005,2025-02-17,111.92,111.36,112.49,112.1,False
PLT-OH1,MAT-005,2025-02-24,108.81,108.24,109.37,108.68,False
PLT-OH1,MAT-005,2025-03-03,114.3,113.73,114.87,114.48,False
PLT-OH1,MAT-005,2025-03-10,113.75,113.18,114.32,113.71,False
PLT-OH1,MAT-005,2025-03-17,113.38,112.81,113.94,113.14,False
PLT-OH1,MAT-005,2025-03-24,112.85,112.28,113.42,114.26,False
PLT-OH1,MAT-005,2025-03-31,112.74,112.18,113.31,122.73,False
PLT-OH1,MAT-005,2025-04-07,113.02,112.45,113.59,,True
PLT-OH1,MAT-005,2025-04-14,113.7,112.9,114.5,,True
PLT-OH1,MAT-005,2025-04-21,113.62,112.64,114.61,,True
PLT-OH1,MAT-005,2025-04-28,113.65,112.52,114.79,,True
PLT-OH1,MAT-005,2025-05-05,113.62,112.36,114.89,,True
PLT-OH1,MAT-005,2025-05-12,113.65,112.26,115.04,,True
PLT-OH1,MAT-005,2025-05-19,113.62,112.12,115.13,,True
PLT-OH1,MAT-005,2025-05-26,113.65,112.05,115.26,,True
PLT-OH1,MAT-005,2025-06-02,113.62,111.92,115.33,,True
PLT-OH1,MAT-005,2025-06-09,113.65,111.86,115.45,,True
PLT-OH1,MAT-005,2025-06-16,113.62,111.74,115.51,,True
PLT-OH1,MAT-005,2025-06-23,113.65,111.69,115.62,,True
PLT-OH1,MAT-005,2025-06-30,113.62,111.58,115.67,,True
PLT-OH1,MAT-006,2024-12-30,20.89,20.7,21.08,20.85,False
PLT-OH1,MAT-006,2025-01-06,35.05,34.86,35.24,35.14,False
PLT-OH1,MAT-006,2025-01-13,35.22,35.03,35.41,35.26,False
PLT-OH1,MAT-006,2025-01-20,34.71,34.52,34.9,34.55,False
PLT-OH1,MAT-006,2025-01-27,35.28,35.09,35.47,35.28,False
PLT-OH1,MAT-006,2025-02-03,36.82,36.63,37.0,36.8,False
PLT-OH1,MAT-006,2025-02-10,37.15,36.96,37.34,37.25,False
PLT-OH1,MAT-006,2025-02-17,37.31,37.12,37.5,37.37,False
PLT-OH1,MAT-006,2025-02-24,36.27,36.08,36.46,36.23,False
PLT-OH1,MAT-006,2025-03-03,38.1,37.91,38.29,38.16,False
PLT-OH1,MAT-006,2025-03-10,37.92,37.73,38.11,37.9,False
PLT-OH1,MAT-006,2025-03-17,37.79,37.6,37.98,37.71,False
PLT-OH1,MAT-006,2025-03-24,37.62,37.43,37.81,38.09,False
PLT-OH1,MAT-006,2025-03-31,37.58,37.39,37.77,40.91,False
PLT-OH1,MAT-006,2025-04-07,37.67,37.48,37.86,,True
PLT-OH1,MAT-006,2025-04-14,37.9,37.63,38.17,,True
PLT-OH1,MAT-006,2025-04-21,37.87,37.55,38.2,,True
PLT-OH1,MAT-006,2025-04-28,37.88,37.51,38.26,,True
PLT-OH1,MAT-006,2025-05-05,37.87,37.45,38.3,,True
PLT-OH1,MAT-006,2025-05-12,37.88,37.42,38.35,,True
PLT-OH1,MAT-006,2025-05-19,37.87,37.37,38.38,,True
PLT-OH1,MAT-006,2025-05-26,37.88,37.35,38.42,,True
PLT-OH1,MAT-006,2025-06-02,37.87,37.31,38.44,,True
PLT-OH1,MAT-006,2025-06-09,37.88,37.29,38.48,,True
PLT-OH1,MAT-006,2025-06-16,37.87,37.25,38.5,,True
PLT-OH1,MAT-006,2025-06-23,37.88,37.23,38.54,,True
PLT-OH1,MAT-006,2025-06-30,37.87,37.19,38.56,,True
PLT-OH1,MAT-007,2024-12-30,31.34,31.06,31.62,31.27,False
PLT-OH1,MAT-007,2025-01-06,52.58,52.3,52.86,52.71,False
PLT-OH1,MAT-007,2025-01-13,52.83,52.54,53.11,52.89,False
PLT-OH1,MAT-007,2025-01-20,52.06,51.78,52.35,51.83,False
PLT-OH1,MAT-007,2025-01-27,52.92,52.63,53.2,52.92,False
PLT-OH1,MAT-007,2025-02-03,55.22,54.94,55.51,55.2,False
PLT-OH1,MAT-007,2025-02-10,55.73,55.45,56.01,55.87,False
PLT-OH1,MAT-007,2025-02-17,55.96,55.68,56.25,56.05,False
PLT-OH1,MAT-007,2025-02-24,54.4,54.12,54.69,54.34,False
PLT-OH1,MAT-007,2025-03-03,57.15,56.87,57.43,57.24,False
PLT-OH1,MAT-007,2025-03-10,56.88,56.59,57.16,56.85,False
PLT-OH1,MAT-007,2025-03-17,56.69,56.4,56.97,56.57,False
PLT-OH1,MAT-007,2025-03-24,56.42,56.14,56.71,57.13,False
PLT-OH1,MAT-007,2025-03-31,56.37,56.09,56.66,61.36,False
PLT-OH1,MAT-007,2025-04-07,56.51,56.23,56.79,,True
PLT-OH1,MAT-007,2025-04-14,56.85,56.45,57.25,,True
PLT-OH1,MAT-007,2025-04-21,56.81,56.32,57.3,,True
PLT-OH1,MAT-007,2025-04-28,56.83,56.26,57.39,,True
PLT-OH1,MAT-007,2025-05-05,56.81,56.18,57.45,,True
PLT-OH1,MAT-007,2025-05-12,56.83,56.13,57.52,,True
PLT-OH1,MAT-007,2025-05-19,56.81,56.06,57.56,,True
PLT-OH1,MAT-007,2025-05-26,56.83,56.02,57.63,,True
PLT-OH1,MAT-007,2025-06-02,56.81,55.96,57.66,,True
PLT-OH1,MAT-007,2025-06-09,56.83,55.93,57.72,,True
PLT-OH1,MAT-007,2025-06-16,56.81,55.87,57.75,,True
PLT-OH1,MAT-007,2025-06-23,56.83,55.84,57.81,,True
PLT-OH1,MAT-007,2025-06-30,56.81,55.79,57.84,,True
PLT-OH1,MAT-008,2024-12-30,10.45,10.35,10.54,10.43,False
PLT-OH1,MAT-008,2025-01-06,17.53,17.43,17.62,17.57,False
PLT-OH1,MAT-008,2025-01-13,17.61,17.51,17.7,17.63,False
